name,vary_name,type,ve_est_mean,ve_est_sd,n_study_mean,pvac,pflu,ve,pnonflu,sympt,clin,test_clin,test_nonclin,sens_vac,spec_vac,sens_flu,spec_flu,prop,nsam
total,clin--all-low,admin,0.3888306276864574,0.017399273911950917,76365.648,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.1,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,clin--elderly-high,admin,0.3745265449744179,0.017482963528198007,76850.242,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.2232,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,clin--children-high,admin,0.3976670785066459,0.017053975427338386,76903.748,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.25120000000000003,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,test_clin--all-low,admin,0.39852437865836565,0.017415887268068198,72960.216,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.1,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,test_clin--elderly-high,admin,0.1953992389672767,0.01977429348623246,80023.822,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.2232,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,test_clin--children-high,admin,0.505892591972876,0.013218656815281943,84148.036,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.25120000000000003,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,test_nonclin--all-low,admin,0.28736081108830036,0.03243133212655626,10708.374,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,test_nonclin--elderly-high,admin,0.6785622881399792,0.011490152407606292,31161.734,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.0462,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,test_nonclin--children-high,admin,0.02920910934976683,0.03422515541475322,34841.946,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.0567,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,sens_vac--all-low,admin,0.35534182533492664,0.016798445597792738,79559.432,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.9,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,sens_vac--elderly-high,admin,0.3676806766132358,0.016912975028720762,79547.636,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.9154,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,sens_vac--children-high,admin,0.35748413838697185,0.016695860625787533,79536.2,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.9189,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,spec_vac--all-low,admin,0.2130057700772656,0.019554363012743214,79559.432,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.5,0.86,0.9840000000000001,1,500000
total,spec_vac--elderly-high,admin,0.19003628863171537,0.01878423730844248,79547.636,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.577,0.86,0.9840000000000001,1,500000
total,spec_vac--children-high,admin,0.35258538517617916,0.015873886509442013,79536.2,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.5945,0.86,0.9840000000000001,1,500000
total,spec_vac--all-med,admin,0.30730695242323186,0.01857196171594081,79539.762,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.75,0.86,0.9840000000000001,1,500000
total,sens_flu--all-low,admin,0.3273061134776958,0.021780560673852308,79559.432,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.5,0.9840000000000001,1,500000
total,sens_flu--elderly-high,admin,0.2594328008729235,0.02304657411184181,79547.636,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.577,0.9840000000000001,1,500000
total,sens_flu--children-high,admin,0.43411660342524905,0.016508403447458735,79536.2,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.5945,0.9840000000000001,1,500000
total,sens_flu--all-med,admin,0.36092941173839194,0.018338519693738724,79539.762,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.75,0.9840000000000001,1,500000
total,sens_flu--adults-high,admin,0.34690606494349024,0.016682909375107337,79540.078,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.8285,0.9840000000000001,1,500000
total,spec_flu--all-low,admin,0.2161834766388707,0.015060706954282518,79559.432,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9,1,500000
total,spec_flu--elderly-high,admin,0.3527747581140837,0.013575344770526533,79547.636,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9154,1,500000
total,spec_flu--children-high,admin,0.1421980654877067,0.017714700591846662,79536.2,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9189,1,500000
total,spec_flu--all-med,admin,0.2887646985061753,0.01640917764188451,79539.762,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.95,1,500000
total,spec_flu--adults-high,admin,0.2822096726993151,0.016685282329684272,79540.078,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9657,1,500000
total,test_nonclin--all-med,admin,0.3719125433256439,0.017170553456269375,79539.762,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,spec_flu--all-high,admin,0.4303185675936573,0.016984516151035568,79569.364,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,1,1,500000
total,sens_flu--all-high,admin,0.3846045245577038,0.015443279679994471,79569.364,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,1,0.9840000000000001,1,500000
total,spec_vac--adults-high,admin,0.28678281692110863,0.018896664379443477,79540.078,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8285,0.86,0.9840000000000001,1,500000
total,spec_vac--all-high,admin,0.5082011799797355,0.016254830330849814,79569.364,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,1,0.86,0.9840000000000001,1,500000
total,sens_vac--all-med,admin,0.3689973752001246,0.017248663241020798,79539.762,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.95,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,sens_vac--adults-high,admin,0.37040981225893316,0.01641076036861116,79540.078,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.9657,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,sens_vac--all-high,admin,0.3827364776491514,0.015882768205766565,79569.364,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,1,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,test_nonclin--adults-high,admin,0.25024743685620815,0.01795590025280238,103771.466,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.1971,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,test_nonclin--all-high,admin,0.3891791596268908,0.012461471681914273,148385.904,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.3,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,test_clin--all-med,admin,0.36617855616992256,0.0141851343836798,89368.03,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.5,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,test_clin--adults-high,admin,0.3731387721898226,0.014388050418158105,87514.786,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.6256,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,test_clin--all-high,admin,0.35131211713165467,0.013074510865116401,105825.276,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.9,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,clin--all-med,admin,0.37778810953696795,0.01648236726131806,81729.426,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.5,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,clin--adults-high,admin,0.3745041393147337,0.014202424599300467,86054.898,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.6256,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,clin--all-high,admin,0.3692924377214548,0.015461531016602335,87142.278,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.9,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,sympt--all-high,admin,0.3719369161887744,0.015925261231244416,79892.76,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.9,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,pnonflu--adults-high,admin,0.3706857858892169,0.015615146412207093,81895.928,0.28479,0.08861000000000001,0.5035000000000001,0.2314,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,pnonflu--all-high,admin,0.37627042429739405,0.01639884378352225,82960.478,0.28479,0.08861000000000001,0.5035000000000001,0.3,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,ve--adults-high,admin,0.4310848724362608,0.014546193641768984,79456.808,0.28479,0.08861000000000001,0.6256,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,ve--all-high,admin,0.5688735583687776,0.012866837656504268,79359.884,0.28479,0.08861000000000001,0.9,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,pflu--all-med,admin,0.25935362884777696,0.01770663118391844,79968.144,0.28479,0.1,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,pflu--adults-high,admin,0.3064665528299852,0.015196094952068116,80495.67,0.28479,0.1157,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,pflu--all-high,admin,0.2819590812969568,0.015497526191189197,80917.266,0.28479,0.15,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,prop--adults-high,admin,0.36235350399984345,0.01783471883875635,79684.84,0.289,0.086,0.5,0.16499999999999998,0.84,0.42,0.3035,0.15,0.947,0.7999999999999999,0.86,0.984,1,500000
total,pvac--all-med,admin,0.3364596629708694,0.018151584084549477,79527.844,0.3,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,prop--all-high,admin,0.45996699030950966,0.015213716339627172,78698.62,0.3366666666666667,0.09333333333333335,0.5,0.18333333333333335,0.8400000000000001,0.5666666666666668,0.2466666666666667,0.15000000000000002,0.9433333333333335,0.8,0.8600000000000001,0.984,1,500000
total,prop--all-low,admin,0.4607812405099042,0.015165369611996953,78691.39,0.3366666666666667,0.09333333333333335,0.5,0.18333333333333335,0.8400000000000001,0.5666666666666668,0.2466666666666667,0.15000000000000002,0.9433333333333335,0.8,0.8600000000000001,0.984,1,500000
total,prop--all-med,admin,0.46094454365526616,0.013468641499777414,78702.758,0.3366666666666667,0.09333333333333335,0.5,0.18333333333333335,0.8400000000000001,0.5666666666666668,0.2466666666666667,0.15000000000000002,0.9433333333333335,0.8,0.8600000000000001,0.984,1,500000
total,pvac--adults-high,admin,0.3760699718857772,0.015942352244628803,79430.594,0.34565,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,pvac--all-high,admin,0.3870619304271026,0.015724670276912375,79395.596,0.5,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,prop--elderly-high,admin,0.4555685024998987,0.014779854446582549,78873.264,0.5145,0.06949999999999999,0.44499999999999995,0.13749999999999998,0.84,0.8049999999999999,0.23199999999999998,0.15,0.9634999999999999,0.7449999999999999,0.86,0.984,1,500000
total,pvac--all-low,surv,0.08899809221423903,0.046761329144385765,11138.352,0.05,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,pvac--elderly-high,surv,0.18221761921162194,0.03798709965191348,11008.492,0.1193,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,pvac--children-high,surv,0.21955966234987218,0.0381650615007316,10907.252,0.13505,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,prop--children-high,surv,0.28583834150638665,0.0359549058126081,12163.056,0.2065,0.1245,0.5549999999999999,0.2475,0.84,0.475,0.2045,0.15,0.9195,0.855,0.86,0.984,1,500000
total,pflu--all-low,surv,0.11834641193032303,0.04654902562581698,9440.18,0.28479,0.05,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,pflu--elderly-high,surv,-0.26476034518143343,0.0530246749087328,10488.87,0.28479,0.0654,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,pflu--children-high,surv,0.2750435606994607,0.0333740661160908,9934.188,0.28479,0.0689,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,ve--all-low,surv,0.061159687898041486,0.040234221541229694,11122.15,0.28479,0.08861000000000001,0.1,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,ve--elderly-high,surv,0.275868275917923,0.030809086092153118,10744.7,0.28479,0.08861000000000001,0.2232,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,ve--children-high,surv,0.09457744663473244,0.03797119951665998,11044.624,0.28479,0.08861000000000001,0.25120000000000003,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,ve--all-med,surv,0.30885207922765623,0.031111336877868774,10657.256,0.28479,0.08861000000000001,0.5,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,pnonflu--all-low,surv,0.4184708015646148,0.029194890449225245,8179.136,0.28479,0.08861000000000001,0.5035000000000001,0.1,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,pnonflu--elderly-high,surv,0.6034041535109861,0.016820010252214256,11027.03,0.28479,0.08861000000000001,0.5035000000000001,0.1308,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,pnonflu--children-high,surv,0.30268159878329254,0.03099566857772369,9244.908,0.28479,0.08861000000000001,0.5035000000000001,0.1378,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,pnonflu--all-med,surv,0.4232843631309321,0.026202151597159017,10600.698,0.28479,0.08861000000000001,0.5035000000000001,0.15,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,sympt--all-low,surv,0.282558881304712,0.09841710317244981,1274.778,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.1,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,sympt--elderly-high,surv,0.31030610843345807,0.057582339975117275,3131.536,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.2232,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,sympt--children-high,surv,0.27302748074336974,0.06624135576675896,3538.584,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.25120000000000003,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,sympt--all-med,surv,0.28596046447820667,0.042153962807478726,6366,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.5,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,sympt--adults-high,surv,0.2789939561169226,0.04035955298710238,7342.036,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.6256,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,clin--all-low,surv,0.2729130919361114,0.06747876817710421,2918.472,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.1,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,clin--elderly-high,surv,0.3048597070284625,0.049347658812718305,4478.57,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.2232,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,clin--children-high,surv,0.2676691998487047,0.04569978521849445,7670.912,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.25120000000000003,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,test_clin--all-low,surv,0.29172421824040745,0.05274588496868281,4109.158,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.1,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,test_clin--elderly-high,surv,0.309272483316739,0.029313820291425124,11182.966,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.2232,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,test_clin--children-high,surv,0.2736812696160772,0.03131615607913105,15307.622,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.25120000000000003,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,test_nonclin--all-low,surv,0.28736081108830036,0.03243133212655626,10708.374,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,test_nonclin--elderly-high,surv,0.2892860227924559,0.030884963935392817,10706.78,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.0462,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,test_nonclin--children-high,surv,0.288106685101509,0.03203080254544063,10695.786,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.0567,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,sens_vac--all-low,surv,0.27451847663546736,0.0326260759090702,10708.374,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.9,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,sens_vac--elderly-high,surv,0.2821443935577182,0.030529851541174536,10706.78,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.9154,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,sens_vac--children-high,surv,0.27754474348366137,0.032504768442643515,10695.786,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.9189,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,spec_vac--all-low,surv,0.17623334474259866,0.03710543498844834,10708.374,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.5,0.86,0.9840000000000001,1,500000
total,spec_vac--elderly-high,surv,0.18513260248105187,0.03620964670094195,10706.78,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.577,0.86,0.9840000000000001,1,500000
total,spec_vac--children-high,surv,0.20485786377455278,0.03309318064706806,10695.786,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.5945,0.86,0.9840000000000001,1,500000
total,spec_vac--all-med,surv,0.25458396234473374,0.032759430008739224,10696.02,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.75,0.86,0.9840000000000001,1,500000
total,sens_flu--all-low,surv,0.24838405873234937,0.04101460548115714,10708.374,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.5,0.9840000000000001,1,500000
total,sens_flu--elderly-high,surv,0.055622358836781995,0.0454178381188184,10706.78,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.577,0.9840000000000001,1,500000
total,sens_flu--children-high,surv,0.38868505556994243,0.03156364219022058,10695.786,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.5945,0.9840000000000001,1,500000
total,sens_flu--all-med,surv,0.27400131654455223,0.034454597117389664,10696.02,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.75,0.9840000000000001,1,500000
total,sens_flu--adults-high,surv,0.3086845442201579,0.03314746071832803,10698.392,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.8285,0.9840000000000001,1,500000
total,spec_flu--all-low,surv,0.2397104494574302,0.03251090378569885,10708.374,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9,1,500000
total,spec_flu--elderly-high,surv,0.3125971996722852,0.027560968657758235,10706.78,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9154,1,500000
total,spec_flu--children-high,surv,0.19568502255564435,0.03425410064894326,10695.786,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9189,1,500000
total,spec_flu--all-med,surv,0.26454057054706126,0.03245438762884973,10696.02,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.95,1,500000
total,spec_flu--adults-high,surv,0.2569039265509129,0.03369981574665236,10698.392,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9657,1,500000
total,test_nonclin--all-med,surv,0.28657972201467286,0.03223272529320594,10696.02,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,spec_flu--all-high,surv,0.29907371295799945,0.03330290594001446,10705.076,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,1,1,500000
total,sens_flu--all-high,surv,0.30508781700706206,0.030991673412844815,10705.076,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,1,0.9840000000000001,1,500000
total,spec_vac--adults-high,surv,0.3051721687470514,0.031117453001271292,10698.392,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8285,0.86,0.9840000000000001,1,500000
total,spec_vac--all-high,surv,0.429680238578908,0.031254679059287784,10705.076,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,1,0.86,0.9840000000000001,1,500000
total,sens_vac--all-med,surv,0.285657734358201,0.03234070020734871,10696.02,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.95,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,sens_vac--adults-high,surv,0.2891978719106074,0.032588575447731874,10698.392,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.9657,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,sens_vac--all-high,surv,0.2985216766050482,0.03180448370499597,10705.076,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,1,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,test_nonclin--adults-high,surv,0.288689052612195,0.03185261771748921,10698.392,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.1971,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
