name,vary_name,type,ve_est_mean,ve_est_sd,n_study_mean,pflu,pnonflu,sympt,clin,test_clin,test_nonclin,sens_vac,spec_vac,sens_flu,spec_flu,prop,pvac,ve,nsam
special_se_f,ve-pvac,surv,0.48778964474108477,0.004365153267066583,262479.85,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.5,0.5,500000
special_se_f,ve-pvac,surv,0.5882829615177492,0.003439206519353844,255011.038,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.5,0.6,500000
special_se_f,ve-pvac,surv,0.689647819385905,0.002910046205122091,247497.552,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.5,0.7000000000000001,500000
special_se_f,ve-pvac,surv,0.7920378799179671,0.0022523694564559387,240026.794,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.5,0.8,500000
special_se_f,ve-pvac,surv,0.8955232262114047,0.0013319880979398133,232506.354,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.5,0.9,500000
special_se_v,ve-pvac,admin,0.1364922309686212,0.012789056928534926,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.05,0.1,500000
special_se_v,ve-pvac,admin,0.26185530832869297,0.01092918480469279,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.05,0.2,500000
special_se_v,ve-pvac,admin,0.378978245972122,0.010061695030114582,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.05,0.30000000000000004,500000
special_se_v,ve-pvac,admin,0.48661257011848685,0.00858282897652905,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.05,0.4,500000
special_se_v,ve-pvac,admin,0.5877445765020561,0.007746805598950475,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.05,0.5,500000
special_se_v,ve-pvac,admin,0.6811917274355418,0.006465577927609953,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.05,0.6,500000
special_se_v,ve-pvac,admin,0.7684833416437039,0.0053623655073778195,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.05,0.7000000000000001,500000
special_se_v,ve-pvac,admin,0.8505111276207741,0.004119484412227147,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.05,0.8,500000
special_se_v,ve-pvac,admin,0.9276182241990396,0.002757190106576043,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.05,0.9,500000
special_se_v,ve-pvac,admin,0.13646582010192163,0.009191083895742845,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.1,0.1,500000
special_se_v,ve-pvac,admin,0.26231223181561203,0.008131104975357769,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.1,0.2,500000
special_se_v,ve-pvac,admin,0.378092123008649,0.007047757559040715,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.1,0.30000000000000004,500000
special_se_v,ve-pvac,admin,0.486155685872702,0.0062213193442115225,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.1,0.4,500000
special_se_v,ve-pvac,admin,0.5865232033391151,0.005319433443550371,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.1,0.5,500000
special_se_v,ve-pvac,admin,0.6798722667918311,0.004819697928090175,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.1,0.6,500000
special_se_v,ve-pvac,admin,0.767688132026216,0.003924336663978107,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.1,0.7000000000000001,500000
special_se_v,ve-pvac,admin,0.8502961138370762,0.0028324501876042206,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.1,0.8,500000
special_se_v,ve-pvac,admin,0.9272693285495924,0.001990388781215411,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.1,0.9,500000
special_se_v,ve-pvac,admin,0.13630133430009356,0.007826424397210157,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.15000000000000002,0.1,500000
special_se_v,ve-pvac,admin,0.2607464261468775,0.0067564005595005866,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.15000000000000002,0.2,500000
special_se_v,ve-pvac,admin,0.37666925971360193,0.006078330863817267,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.15000000000000002,0.30000000000000004,500000
special_se_v,ve-pvac,admin,0.4855119523047016,0.005486517995249685,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.15000000000000002,0.4,500000
special_se_v,ve-pvac,admin,0.5857153427132288,0.004766189414202298,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.15000000000000002,0.5,500000
special_se_v,ve-pvac,admin,0.6796003124730443,0.0036981738859706383,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.15000000000000002,0.6,500000
special_se_v,ve-pvac,admin,0.767149189797567,0.0031070111523032865,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.15000000000000002,0.7000000000000001,500000
special_se_v,ve-pvac,admin,0.8496401169191972,0.002448478344242611,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.15000000000000002,0.8,500000
special_se_v,ve-pvac,admin,0.927040083691153,0.0015988985946534379,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.15000000000000002,0.9,500000
special_se_v,ve-pvac,admin,0.13491522442584766,0.007392795401960108,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.2,0.1,500000
special_se_v,ve-pvac,admin,0.260118111526318,0.0062818451097769986,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.2,0.2,500000
special_se_v,ve-pvac,admin,0.37585700096122304,0.005415991121529988,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.2,0.30000000000000004,500000
special_se_v,ve-pvac,admin,0.4844465584705211,0.004739201748275801,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.2,0.4,500000
special_se_v,ve-pvac,admin,0.5845744444091929,0.003896362832667219,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.2,0.5,500000
special_se_v,ve-pvac,admin,0.6784798500077163,0.0033070485137867795,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.2,0.6,500000
special_se_v,ve-pvac,admin,0.7663768818041131,0.00275393138899405,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.2,0.7000000000000001,500000
special_se_v,ve-pvac,admin,0.8490951298404443,0.002137836627722257,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.2,0.8,500000
special_se_v,ve-pvac,admin,0.9267084944246061,0.0013710201746287471,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.2,0.9,500000
special_se_v,ve-pvac,admin,0.13495332785507405,0.006421997081205824,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.25,0.1,500000
special_se_v,ve-pvac,admin,0.2599773303229552,0.005650367084459914,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.25,0.2,500000
special_se_v,ve-pvac,admin,0.37557153430222684,0.0049974174739198605,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.25,0.30000000000000004,500000
special_se_v,ve-pvac,admin,0.48301187961304687,0.004188915536330741,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.25,0.4,500000
special_se_v,ve-pvac,admin,0.5833952530736145,0.0036297062612138126,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.25,0.5,500000
special_se_v,ve-pvac,admin,0.6772397592049647,0.003107296677448621,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.25,0.6,500000
special_se_v,ve-pvac,admin,0.7652893835484286,0.0025288718259391454,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.25,0.7000000000000001,500000
special_se_v,ve-pvac,admin,0.8482227975176745,0.001873284397849335,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.25,0.8,500000
special_se_v,ve-pvac,admin,0.9262571749361534,0.0012785225309158636,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.25,0.9,500000
special_se_v,ve-pvac,admin,0.1341194818800921,0.005936703929091951,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.3,0.1,500000
special_se_v,ve-pvac,admin,0.2586989087027213,0.005582925789422719,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.3,0.2,500000
special_se_v,ve-pvac,admin,0.3738299695909014,0.004770591047552828,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.3,0.30000000000000004,500000
special_se_v,ve-pvac,admin,0.48136765226995587,0.004403000489817578,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.3,0.4,500000
special_se_v,ve-pvac,admin,0.5818936798670604,0.0032464840594881423,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.3,0.5,500000
special_se_v,ve-pvac,admin,0.6762461061052142,0.002782633986177528,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.3,0.6,500000
special_se_v,ve-pvac,admin,0.7643613014033835,0.002359175135672706,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.3,0.7000000000000001,500000
special_se_v,ve-pvac,admin,0.8474228801002858,0.0017786786040682096,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.3,0.8,500000
special_se_v,ve-pvac,admin,0.9258745322021948,0.001100235186559941,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.3,0.9,500000
special_se_v,ve-pvac,admin,0.13405511863734357,0.005999113249054605,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.35000000000000003,0.1,500000
special_se_v,ve-pvac,admin,0.25763969507888784,0.00524280146595986,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.35000000000000003,0.2,500000
special_se_v,ve-pvac,admin,0.3730679498127943,0.004579960648513954,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.35000000000000003,0.30000000000000004,500000
special_se_v,ve-pvac,admin,0.4801479030663279,0.00373514660753294,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.35000000000000003,0.4,500000
special_se_v,ve-pvac,admin,0.5803245416580388,0.0031564515059751257,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.35000000000000003,0.5,500000
special_se_v,ve-pvac,admin,0.6745156444138355,0.002768784448610789,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.35000000000000003,0.6,500000
special_se_v,ve-pvac,admin,0.7631305176889082,0.002247921604876594,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.35000000000000003,0.7000000000000001,500000
special_se_v,ve-pvac,admin,0.8463490790162227,0.0018078746586793354,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.35000000000000003,0.8,500000
special_se_v,ve-pvac,admin,0.9253638857220076,0.0011461859994025064,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.35000000000000003,0.9,500000
special_se_v,ve-pvac,admin,0.13366318878756075,0.005400343904056476,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.4,0.1,500000
special_se_v,ve-pvac,admin,0.2561773955675892,0.004907026258897825,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.4,0.2,500000
special_se_v,ve-pvac,admin,0.371031400761729,0.004243095412944171,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.4,0.30000000000000004,500000
special_se_v,ve-pvac,admin,0.4780908673357474,0.0037521775563141213,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.4,0.4,500000
special_se_v,ve-pvac,admin,0.5784714681533075,0.0031814643483595263,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.4,0.5,500000
special_se_v,ve-pvac,admin,0.6727705253149313,0.0027303255941246297,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.4,0.6,500000
special_se_v,ve-pvac,admin,0.7616495137847368,0.0022388088341135912,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.4,0.7000000000000001,500000
special_se_v,ve-pvac,admin,0.8453127371120704,0.0015781865725858608,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.4,0.8,500000
special_se_v,ve-pvac,admin,0.9247387902228411,0.0010127725671482241,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.4,0.9,500000
special_se_v,ve-pvac,admin,0.1318651966017312,0.005796773514900347,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.45,0.1,500000
special_se_v,ve-pvac,admin,0.25477289068279685,0.004701714447948631,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.45,0.2,500000
special_se_v,ve-pvac,admin,0.3693285861073821,0.004259437610297085,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.45,0.30000000000000004,500000
special_se_v,ve-pvac,admin,0.47599407677044847,0.0034636864427208913,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.45,0.4,500000
special_se_v,ve-pvac,admin,0.5765127230445783,0.003099153607106508,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.45,0.5,500000
special_se_v,ve-pvac,admin,0.6707666644543436,0.0026054227490339686,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.45,0.6,500000
special_se_v,ve-pvac,admin,0.7598870861923396,0.002096301308660587,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.45,0.7000000000000001,500000
special_se_v,ve-pvac,admin,0.8441813404214742,0.0015195242000094944,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.45,0.8,500000
special_se_v,ve-pvac,admin,0.9239950137432542,9.602113600915522e-4,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.45,0.9,500000
special_se_v,ve-pvac,admin,0.1310663766628407,0.005544193245975984,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.5,0.1,500000
special_se_v,ve-pvac,admin,0.2530859632524304,0.004846470524982062,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.5,0.2,500000
special_se_v,ve-pvac,admin,0.36678657197799985,0.0040401683589309165,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.5,0.30000000000000004,500000
special_se_v,ve-pvac,admin,0.473436037887087,0.0036496164500847885,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.5,0.4,500000
special_se_v,ve-pvac,admin,0.5737963277882274,0.003119077393663464,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.5,0.5,500000
special_se_v,ve-pvac,admin,0.6683739538464594,0.0025144136335472213,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.5,0.6,500000
special_se_v,ve-pvac,admin,0.7579074413137599,0.0020476442420717033,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.5,0.7000000000000001,500000
special_se_v,ve-pvac,admin,0.8427377276702158,0.0015499619785003934,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.5,0.8,500000
special_se_v,ve-pvac,admin,0.9232800492136848,9.794269404705862e-4,500000,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.5,0.9,500000
special_se_v,ve-pvac,surv,0.09920084936412332,0.015450856749913885,299234.344,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.05,0.1,500000
special_se_v,ve-pvac,surv,0.19815545139278976,0.014219937538147789,298480.646,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.05,0.2,500000
special_se_v,ve-pvac,surv,0.29926902814668793,0.013169479603179926,297733.738,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.05,0.30000000000000004,500000
special_se_v,ve-pvac,surv,0.3991381578677267,0.011559924239817318,297003.53,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.05,0.4,500000
special_se_v,ve-pvac,surv,0.4993543529898614,0.010500251679628597,296278.104,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.05,0.5,500000
special_se_v,ve-pvac,surv,0.5993581409476142,0.008964913824526122,295498.338,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.05,0.6,500000
special_se_v,ve-pvac,surv,0.6992164399328138,0.007622042746339753,294757.964,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.05,0.7000000000000001,500000
special_se_v,ve-pvac,surv,0.799471988684471,0.005825505086294516,293989.076,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.05,0.8,500000
special_se_v,ve-pvac,surv,0.8997830357792722,0.0039171505674652045,293261.958,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.05,0.9,500000
special_se_v,ve-pvac,surv,0.09979374127815342,0.011618277436309573,298486.144,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.1,0.1,500000
special_se_v,ve-pvac,surv,0.1993212988575036,0.010378337992934725,297007.222,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.1,0.2,500000
special_se_v,ve-pvac,surv,0.29903670193782267,0.009050766913871593,295539.496,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.1,0.30000000000000004,500000
special_se_v,ve-pvac,surv,0.39874930431307676,0.007999492440100947,294005.846,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.1,0.4,500000
special_se_v,ve-pvac,surv,0.4985589111501575,0.007379232556013085,292458.83,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.1,0.5,500000
special_se_v,ve-pvac,surv,0.5979784008601003,0.006633084168945415,291014.172,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.1,0.6,500000
special_se_v,ve-pvac,surv,0.6985852208267874,0.0054011128117042815,289513.67,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.1,0.7000000000000001,500000
special_se_v,ve-pvac,surv,0.7992433697112207,0.004067737948983239,288016.8,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.1,0.8,500000
special_se_v,ve-pvac,surv,0.8994285860659712,0.0028413785346757398,286492.79,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.1,0.9,500000
special_se_v,ve-pvac,surv,0.09944272407368256,0.009846074831006565,297725.472,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.15000000000000002,0.1,500000
special_se_v,ve-pvac,surv,0.1980271157260841,0.009026309821711712,295485.302,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.15000000000000002,0.2,500000
special_se_v,ve-pvac,surv,0.2974484872822396,0.007916743220329635,293253.218,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.15000000000000002,0.30000000000000004,500000
special_se_v,ve-pvac,surv,0.3977874020394925,0.0072019065744010945,290964.668,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.15000000000000002,0.4,500000
special_se_v,ve-pvac,surv,0.49788013467679326,0.006463224822138575,288759.808,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.15000000000000002,0.5,500000
special_se_v,ve-pvac,surv,0.5980003709534858,0.005205058092528585,286500.836,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.15000000000000002,0.6,500000
special_se_v,ve-pvac,surv,0.6982039382840898,0.00432765040272363,284242.758,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.15000000000000002,0.7000000000000001,500000
special_se_v,ve-pvac,surv,0.7987085740292956,0.0035241952497772322,282027.954,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.15000000000000002,0.8,500000
special_se_v,ve-pvac,surv,0.8992545880849117,0.002299402330079921,279738.28,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.15000000000000002,0.9,500000
special_se_v,ve-pvac,surv,0.09792392092534943,0.008891022774902904,297012.924,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.2,0.1,500000
special_se_v,ve-pvac,surv,0.1974457906591554,0.007626698415512163,294004.332,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.2,0.2,500000
special_se_v,ve-pvac,surv,0.2966160989450821,0.007174896703185242,291006.376,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.2,0.30000000000000004,500000
special_se_v,ve-pvac,surv,0.3972065690320988,0.006251828539881646,288000.236,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.2,0.4,500000
special_se_v,ve-pvac,surv,0.49672616133683717,0.005349898085849197,285010.72,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.2,0.5,500000
special_se_v,ve-pvac,surv,0.5971222215042997,0.004722332151702824,282006.738,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.2,0.6,500000
special_se_v,ve-pvac,surv,0.6973645135324438,0.0038063919405113287,279014.45,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.2,0.7000000000000001,500000
special_se_v,ve-pvac,surv,0.7981402543564828,0.0031122109786627795,276033.654,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.2,0.8,500000
special_se_v,ve-pvac,surv,0.8989377635688063,0.0019876411416172865,273019.698,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.2,0.9,500000
special_se_v,ve-pvac,surv,0.09831175933635389,0.00786988998415359,296246.466,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.25,0.1,500000
special_se_v,ve-pvac,surv,0.1975253424290257,0.007293135519229569,292485.968,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.25,0.2,500000
special_se_v,ve-pvac,surv,0.2967693841914105,0.006661602738814232,288769.188,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.25,0.30000000000000004,500000
special_se_v,ve-pvac,surv,0.396140265443923,0.00572787402110113,284997.126,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.25,0.4,500000
special_se_v,ve-pvac,surv,0.49580396242293195,0.005217690572131591,281242.434,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.25,0.5,500000
special_se_v,ve-pvac,surv,0.5960186114567985,0.004187186783188982,277513.212,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.25,0.6,500000
special_se_v,ve-pvac,surv,0.6963994427015215,0.0035274019561027303,273772.568,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.25,0.7000000000000001,500000
special_se_v,ve-pvac,surv,0.797258702261461,0.002687975010820329,269996.978,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.25,0.8,500000
special_se_v,ve-pvac,surv,0.8984052227395741,0.0018396433439343332,266267.756,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.25,0.9,500000
special_se_v,ve-pvac,surv,0.09756968356698802,0.007272060388054707,295499.16,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.3,0.1,500000
special_se_v,ve-pvac,surv,0.19662653744148614,0.007326011783729891,291000.156,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.3,0.2,500000
special_se_v,ve-pvac,surv,0.2952575262603405,0.006047355111087639,286504.238,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.3,0.30000000000000004,500000
special_se_v,ve-pvac,surv,0.394719161279336,0.005850299062231813,282011.014,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.3,0.4,500000
special_se_v,ve-pvac,surv,0.4946374174430849,0.004520266990059698,277488.418,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.3,0.5,500000
special_se_v,ve-pvac,surv,0.5951716262207131,0.0038695684602079853,272983.73,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.3,0.6,500000
special_se_v,ve-pvac,surv,0.6955785976445582,0.003405678015755956,268512.624,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.3,0.7000000000000001,500000
special_se_v,ve-pvac,surv,0.796590976649517,0.0026066042600255083,264020.946,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.3,0.8,500000
special_se_v,ve-pvac,surv,0.8981304472008746,0.0015910637960738659,259466.94,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.3,0.9,500000
special_se_v,ve-pvac,surv,0.09808025567791193,0.00735092966123711,294760.512,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.35000000000000003,0.1,500000
special_se_v,ve-pvac,surv,0.19560829367516808,0.006828598447483677,289505.496,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.35000000000000003,0.2,500000
special_se_v,ve-pvac,surv,0.29504352741273326,0.0059422108201103215,284246.506,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.35000000000000003,0.30000000000000004,500000
special_se_v,ve-pvac,surv,0.3939199389108718,0.005092362237606514,279009.4,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.35000000000000003,0.4,500000
special_se_v,ve-pvac,surv,0.4930975305686267,0.004323881915427582,273756.244,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.35000000000000003,0.5,500000
special_se_v,ve-pvac,surv,0.593545716098231,0.0037471964585494896,268503.218,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.35000000000000003,0.6,500000
special_se_v,ve-pvac,surv,0.6945188746131095,0.003143041824913996,263260.134,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.35000000000000003,0.7000000000000001,500000
special_se_v,ve-pvac,surv,0.7954868755152696,0.0025040577011406495,258012.86,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.35000000000000003,0.8,500000
special_se_v,ve-pvac,surv,0.8976013909957419,0.0016155203589229045,252736.106,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.35000000000000003,0.9,500000
special_se_v,ve-pvac,surv,0.09798505501026081,0.006638479179089549,293997.344,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.4,0.1,500000
special_se_v,ve-pvac,surv,0.1947047057893481,0.006002156782267555,288005.79,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.4,0.2,500000
special_se_v,ve-pvac,surv,0.2930273180493049,0.005683562490290736,281993.664,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.4,0.30000000000000004,500000
special_se_v,ve-pvac,surv,0.3918279345160919,0.005010269434074663,275964.012,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.4,0.4,500000
special_se_v,ve-pvac,surv,0.49187396446922116,0.004425454964254619,270011.254,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.4,0.5,500000
special_se_v,ve-pvac,surv,0.5919739100819913,0.003769298891420708,263974.524,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.4,0.6,500000
special_se_v,ve-pvac,surv,0.6930617315843756,0.0032740363861639868,258003.002,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.4,0.7000000000000001,500000
special_se_v,ve-pvac,surv,0.7945583754964565,0.0023118481789630293,251981.954,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.4,0.8,500000
special_se_v,ve-pvac,surv,0.8969997209208047,0.0014506073776372366,245987.336,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.4,0.9,500000
special_se_v,ve-pvac,surv,0.09617970192258292,0.006806801511161488,293234.202,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.45,0.1,500000
special_se_v,ve-pvac,surv,0.19375923819814186,0.006165986093805005,286515.702,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.45,0.2,500000
special_se_v,ve-pvac,surv,0.29196025324566904,0.0054528736131999374,279752.31,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.45,0.30000000000000004,500000
special_se_v,ve-pvac,surv,0.39027420098621285,0.004746847990375718,273044.722,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.45,0.4,500000
special_se_v,ve-pvac,surv,0.49006153424343235,0.004282890768297215,266219.028,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.45,0.5,500000
special_se_v,ve-pvac,surv,0.5903529906472111,0.0037868603737380158,259471.26,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.45,0.6,500000
special_se_v,ve-pvac,surv,0.6914538174214745,0.0029773912387240416,252752.466,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.45,0.7000000000000001,500000
special_se_v,ve-pvac,surv,0.7935279394021851,0.0021496015032807726,246036.348,0.3,0.3,1,1,1,1,0.95,1,1,1,1,0.45,0.8,500000
