name,vary_name,type,ve_est_mean,ve_est_sd,n_study_mean,pflu,ve,pnonflu,sympt,clin,test_clin,test_nonclin,sens_vac,spec_vac,sens_flu,spec_flu,prop,pvac,nsam
special_lnf,clin,surv,0.5001899768597143,0.011155088464241316,54993.102,0.3,0.5,0.05,1,0.4,1,1,1,1,1,1,1,0.5,500000
special_lnf,clin,surv,0.49992607583292037,0.009927312936982876,68758.526,0.3,0.5,0.05,1,0.5,1,1,1,1,1,1,1,0.5,500000
special_lnf,clin,surv,0.5003813318657074,0.009449264264315381,82483.49,0.3,0.5,0.05,1,0.6,1,1,1,1,1,1,1,0.5,500000
special_lnf,clin,surv,0.500498579147312,0.008613403620537443,96263.666,0.3,0.5,0.05,1,0.7000000000000001,1,1,1,1,1,1,1,0.5,500000
special_lnf,clin,surv,0.4998435810474129,0.007560690717085336,110018.538,0.3,0.5,0.05,1,0.8,1,1,1,1,1,1,1,0.5,500000
special_lnf,clin,surv,0.5000895206014536,0.007577753863282362,123745.636,0.3,0.5,0.05,1,0.9,1,1,1,1,1,1,1,0.5,500000
special_lnf,test_clin,surv,0.5002114088353549,0.022748236874411475,13748.618,0.3,0.5,0.05,1,1,0.1,1,1,1,1,1,1,0.5,500000
special_lnf,test_clin,surv,0.5004364896458963,0.015720772161397667,27503.714,0.3,0.5,0.05,1,1,0.2,1,1,1,1,1,1,0.5,500000
special_lnf,test_clin,surv,0.5005275534889936,0.013467807345634714,41258.184,0.3,0.5,0.05,1,1,0.30000000000000004,1,1,1,1,1,1,0.5,500000
special_lnf,test_clin,surv,0.49965787578943227,0.011821712135805646,54995.982,0.3,0.5,0.05,1,1,0.4,1,1,1,1,1,1,0.5,500000
special_lnf,test_clin,surv,0.49954847921621015,0.009867145353592123,68755.052,0.3,0.5,0.05,1,1,0.5,1,1,1,1,1,1,0.5,500000
special_lnf,test_clin,surv,0.5000948254601207,0.009257132911500335,82512.944,0.3,0.5,0.05,1,1,0.6,1,1,1,1,1,1,0.5,500000
special_lnf,test_clin,surv,0.49914549036194755,0.008542705509260397,96232.938,0.3,0.5,0.05,1,1,0.7000000000000001,1,1,1,1,1,1,0.5,500000
special_lnf,test_clin,surv,0.49992476499133004,0.008320722577972228,110005.41,0.3,0.5,0.05,1,1,0.8,1,1,1,1,1,1,0.5,500000
special_lnf,test_clin,surv,0.49987147819586086,0.007338368218772748,123746.356,0.3,0.5,0.05,1,1,0.9,1,1,1,1,1,1,0.5,500000
special_lnf,test_nonclin,surv,0.49992491346695833,0.006960424094384969,137484.66,0.3,0.5,0.05,1,1,1,0,1,1,1,1,1,0.5,500000
special_lnf,test_nonclin,surv,0.4999625568074699,0.00699115822981722,137483.744,0.3,0.5,0.05,1,1,1,0.05,1,1,1,1,1,0.5,500000
special_lnf,test_nonclin,surv,0.5004208684051065,0.006691120635507125,137499.684,0.3,0.5,0.05,1,1,1,0.1,1,1,1,1,1,0.5,500000
special_lnf,test_nonclin,surv,0.5000885340349238,0.007127607130555235,137518.488,0.3,0.5,0.05,1,1,1,0.15000000000000002,1,1,1,1,1,0.5,500000
special_lnf,test_nonclin,surv,0.49972825953229955,0.007726319695543767,137497.76,0.3,0.5,0.05,1,1,1,0.2,1,1,1,1,1,0.5,500000
special_lnf,test_nonclin,surv,0.4999812018328075,0.006975788263874418,137519.68,0.3,0.5,0.05,1,1,1,0.25,1,1,1,1,1,0.5,500000
special_lnf,test_nonclin,surv,0.49971662478006923,0.007152292144268488,137475.126,0.3,0.5,0.05,1,1,1,0.3,1,1,1,1,1,0.5,500000
special_lnf,sens_vac,surv,0.47640679991370105,0.007503838490027508,137519.46,0.3,0.5,0.05,1,1,1,1,0.9,1,1,1,1,0.5,500000
special_lnf,sens_vac,surv,0.47843583641994003,0.007553661636295123,137501.314,0.3,0.5,0.05,1,1,1,1,0.91,1,1,1,1,0.5,500000
special_lnf,sens_vac,surv,0.48070452532474844,0.007116524595156357,137508.178,0.3,0.5,0.05,1,1,1,1,0.92,1,1,1,1,0.5,500000
special_lnf,sens_vac,surv,0.4836368324422079,0.0071969530359755765,137499.402,0.3,0.5,0.05,1,1,1,1,0.93,1,1,1,1,0.5,500000
special_lnf,sens_vac,surv,0.48462928203859434,0.007630813084231594,137480.542,0.3,0.5,0.05,1,1,1,1,0.9400000000000001,1,1,1,1,0.5,500000
special_lnf,sens_vac,surv,0.4877258921745251,0.007455462042172112,137512.594,0.3,0.5,0.05,1,1,1,1,0.9500000000000001,1,1,1,1,0.5,500000
special_lnf,sens_vac,surv,0.48977287704261024,0.007129445074359137,137503.212,0.3,0.5,0.05,1,1,1,1,0.96,1,1,1,1,0.5,500000
special_lnf,sens_vac,surv,0.49252052687897796,0.007003745590981541,137484.66,0.3,0.5,0.05,1,1,1,1,0.97,1,1,1,1,0.5,500000
special_lnf,sens_vac,surv,0.4950373076166722,0.0071162543689057105,137483.744,0.3,0.5,0.05,1,1,1,1,0.98,1,1,1,1,0.5,500000
special_lnf,sens_vac,surv,0.49787683204215144,0.006757214772033259,137499.684,0.3,0.5,0.05,1,1,1,1,0.99,1,1,1,1,0.5,500000
special_lnf,spec_vac,surv,0.33354572096827445,0.010665568285545565,137482.046,0.3,0.5,0.05,1,1,1,1,1,0.5,1,1,1,0.5,500000
special_lnf,spec_vac,surv,0.3446189034574086,0.010323451092226711,137507.728,0.3,0.5,0.05,1,1,1,1,1,0.55,1,1,1,0.5,500000
special_lnf,spec_vac,surv,0.35688718610815406,0.010038626458352367,137504.232,0.3,0.5,0.05,1,1,1,1,1,0.6,1,1,1,0.5,500000
special_lnf,spec_vac,surv,0.37023598058065854,0.009024890028641791,137488.526,0.3,0.5,0.05,1,1,1,1,1,0.65,1,1,1,0.5,500000
special_lnf,spec_vac,surv,0.38512991209041075,0.008996647322665021,137501.146,0.3,0.5,0.05,1,1,1,1,1,0.7,1,1,1,0.5,500000
special_lnf,spec_vac,surv,0.39996511400691886,0.008547162924373458,137506.012,0.3,0.5,0.05,1,1,1,1,1,0.75,1,1,1,0.5,500000
special_lnf,spec_vac,surv,0.416709805909173,0.008033295338182386,137503.3,0.3,0.5,0.05,1,1,1,1,1,0.8,1,1,1,0.5,500000
special_lnf,spec_vac,surv,0.43458568552805865,0.00798067689937855,137496.098,0.3,0.5,0.05,1,1,1,1,1,0.8500000000000001,1,1,1,0.5,500000
special_lnf,spec_vac,surv,0.4548555164965258,0.007829718910528175,137491.252,0.3,0.5,0.05,1,1,1,1,1,0.9,1,1,1,0.5,500000
special_lnf,spec_vac,surv,0.4760621316261805,0.0076395640917817625,137497.732,0.3,0.5,0.05,1,1,1,1,1,0.95,1,1,1,0.5,500000
special_lnf,sens_flu,surv,0.19993222829902155,0.00915687643011662,137508.204,0.3,0.5,0.05,1,1,1,1,1,1,0.5,1,1,0.5,500000
special_lnf,sens_flu,surv,0.21230113666338252,0.008910779659486076,137505.352,0.3,0.5,0.05,1,1,1,1,1,1,0.55,1,1,0.5,500000
special_lnf,sens_flu,surv,0.2263330806580655,0.00896588874956522,137500.262,0.3,0.5,0.05,1,1,1,1,1,1,0.6,1,1,0.5,500000
special_lnf,sens_flu,surv,0.24376976272959447,0.007930689438076293,137495.8,0.3,0.5,0.05,1,1,1,1,1,1,0.65,1,1,0.5,500000
special_lnf,sens_flu,surv,0.263139118082031,0.008430138136569076,137505.484,0.3,0.5,0.05,1,1,1,1,1,1,0.7,1,1,0.5,500000
special_lnf,sens_flu,surv,0.2858199239702171,0.007843701829925874,137514.276,0.3,0.5,0.05,1,1,1,1,1,1,0.75,1,1,0.5,500000
special_lnf,sens_flu,surv,0.31231455698886074,0.007976452668158128,137486.958,0.3,0.5,0.05,1,1,1,1,1,1,0.8,1,1,0.5,500000
special_lnf,sens_flu,surv,0.34462786121369443,0.00756078520210246,137497.254,0.3,0.5,0.05,1,1,1,1,1,1,0.8500000000000001,1,1,0.5,500000
special_lnf,sens_flu,surv,0.38440287535451606,0.007310096644669026,137473.298,0.3,0.5,0.05,1,1,1,1,1,1,0.9,1,1,0.5,500000
special_lnf,sens_flu,surv,0.43473930476487205,0.00746646630512361,137505.628,0.3,0.5,0.05,1,1,1,1,1,1,0.95,1,1,0.5,500000
special_lnf,spec_flu,surv,0.4921570654924969,0.00777293390814041,137481.858,0.3,0.5,0.05,1,1,1,1,1,1,1,0.9,1,0.5,500000
special_lnf,spec_flu,surv,0.49236652292130123,0.007160807608644357,137499.882,0.3,0.5,0.05,1,1,1,1,1,1,1,0.91,1,0.5,500000
special_lnf,spec_flu,surv,0.49316411447849673,0.00709951776082248,137509.176,0.3,0.5,0.05,1,1,1,1,1,1,1,0.92,1,0.5,500000
special_lnf,spec_flu,surv,0.49380747933620833,0.007438494692133572,137479.688,0.3,0.5,0.05,1,1,1,1,1,1,1,0.93,1,0.5,500000
special_lnf,spec_flu,surv,0.49595400051411775,0.007252634954582758,137519.17,0.3,0.5,0.05,1,1,1,1,1,1,1,0.9400000000000001,1,0.5,500000
special_lnf,spec_flu,surv,0.49563058443235813,0.006867212529806008,137484.356,0.3,0.5,0.05,1,1,1,1,1,1,1,0.9500000000000001,1,0.5,500000
special_lnf,spec_flu,surv,0.49695413497999136,0.007490923549018699,137492.044,0.3,0.5,0.05,1,1,1,1,1,1,1,0.96,1,0.5,500000
special_lnf,spec_flu,surv,0.49720997820145046,0.006998151040635904,137505.644,0.3,0.5,0.05,1,1,1,1,1,1,1,0.97,1,0.5,500000
special_lnf,spec_flu,surv,0.4984562457182769,0.007219589261028286,137486.774,0.3,0.5,0.05,1,1,1,1,1,1,1,0.98,1,0.5,500000
special_lnf,spec_flu,surv,0.49894531115529966,0.006867362883041044,137485.076,0.3,0.5,0.05,1,1,1,1,1,1,1,0.99,1,0.5,500000
special_lnf,pvac,surv,0.49837497697700234,0.016602041571937398,171238.124,0.3,0.5,0.05,1,1,1,1,1,1,1,1,1,0.05,500000
special_lnf,pvac,surv,0.49979166556891685,0.011495833988128973,167496.584,0.3,0.5,0.05,1,1,1,1,1,1,1,1,1,0.1,500000
special_lnf,pvac,surv,0.5000653182121727,0.009883725000277047,163749.472,0.3,0.5,0.05,1,1,1,1,1,1,1,1,1,0.15000000000000002,500000
special_lnf,pvac,surv,0.5000248839332732,0.008468873884128217,160019.364,0.3,0.5,0.05,1,1,1,1,1,1,1,1,1,0.2,500000
special_lnf,pvac,surv,0.5002581438110673,0.008569060340936175,156237.608,0.3,0.5,0.05,1,1,1,1,1,1,1,1,1,0.25,500000
special_lnf,pvac,surv,0.49966676404548577,0.007637620303342283,152505.634,0.3,0.5,0.05,1,1,1,1,1,1,1,1,1,0.3,500000
special_lnf,pvac,surv,0.4994765646912231,0.007074876170781248,148747.572,0.3,0.5,0.05,1,1,1,1,1,1,1,1,1,0.35000000000000003,500000
special_lnf,pvac,surv,0.5000941615639016,0.007287078989331611,144970.362,0.3,0.5,0.05,1,1,1,1,1,1,1,1,1,0.4,500000
special_lnf,pvac,surv,0.5000664549663235,0.007229491434137877,141227.6,0.3,0.5,0.05,1,1,1,1,1,1,1,1,1,0.45,500000
special_lnf,pvac,surv,0.4995517333166586,0.0071581145451420575,137487.804,0.3,0.5,0.05,1,1,1,1,1,1,1,1,1,0.5,500000
special_lnf,sens_flu,surv,0.49945064862579125,0.007065804994015032,137505.43,0.3,0.5,0.05,1,1,1,1,1,1,1,1,1,0.5,500000
special_lnf,sens_vac,surv,0.5000885340349238,0.007127607130555235,137518.488,0.3,0.5,0.05,1,1,1,1,1,1,1,1,1,0.5,500000
special_lnf,spec_flu,surv,0.5001557219136914,0.006958222689351259,137502.82,0.3,0.5,0.05,1,1,1,1,1,1,1,1,1,0.5,500000
special_lnf,spec_vac,surv,0.4998715035213526,0.0071226834742461114,137502.616,0.3,0.5,0.05,1,1,1,1,1,1,1,1,1,0.5,500000
special_lnf,ve,surv,0.5001459534286172,0.006904011459125286,137502.932,0.3,0.5,0.05,1,1,1,1,1,1,1,1,1,0.5,500000
special_lnf,pnonflu,surv,0.5003758191175147,0.005344243799298647,162490.37,0.3,0.5,0.1,1,1,1,1,1,1,1,1,1,0.5,500000
special_lnf,pnonflu,surv,0.5001204515635261,0.005238708203776008,172503.322,0.3,0.5,0.12000000000000001,1,1,1,1,1,1,1,1,1,0.5,500000
special_lnf,pnonflu,surv,0.4999229028709606,0.004997944842471911,182496.382,0.3,0.5,0.14,1,1,1,1,1,1,1,1,1,0.5,500000
special_lnf,pnonflu,surv,0.499749548304057,0.0045932579871695925,192486.052,0.3,0.5,0.16,1,1,1,1,1,1,1,1,1,0.5,500000
special_lnf,pnonflu,surv,0.5002456183307059,0.004690445827442983,202477.662,0.3,0.5,0.18,1,1,1,1,1,1,1,1,1,0.5,500000
special_lnf,pnonflu,surv,0.5002114234523137,0.004522553882331732,212491.49,0.3,0.5,0.2,1,1,1,1,1,1,1,1,1,0.5,500000
special_lnf,pnonflu,surv,0.4998068005954883,0.004278596744317154,222510.512,0.3,0.5,0.22,1,1,1,1,1,1,1,1,1,0.5,500000
special_lnf,pnonflu,surv,0.5000860233493334,0.004299320774856496,232511.764,0.3,0.5,0.24000000000000002,1,1,1,1,1,1,1,1,1,0.5,500000
special_lnf,pnonflu,surv,0.5001062630380483,0.004207257470751191,242496.006,0.3,0.5,0.26,1,1,1,1,1,1,1,1,1,0.5,500000
special_lnf,pnonflu,surv,0.5000846126129374,0.004215278578458315,252494.386,0.3,0.5,0.28,1,1,1,1,1,1,1,1,1,0.5,500000
special_lnf,pnonflu,surv,0.5000233746789637,0.004085789963476373,262494.518,0.3,0.5,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lnf,ve,surv,0.6005527813549774,0.005582768124595729,129994.788,0.3,0.6,0.05,1,1,1,1,1,1,1,1,1,0.5,500000
special_lnf,ve,surv,0.6998824427924598,0.0044085011784546595,122504.974,0.3,0.7000000000000001,0.05,1,1,1,1,1,1,1,1,1,0.5,500000
special_lnf,ve,surv,0.80001684045913,0.003199005106469546,115004.728,0.3,0.8,0.05,1,1,1,1,1,1,1,1,1,0.5,500000
special_lnf,ve,surv,0.8997882168764965,0.0017369970796947299,107492.17,0.3,0.9,0.05,1,1,1,1,1,1,1,1,1,0.5,500000
special_lpv,pflu,admin,0.5134422527094777,0.013710345767439854,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,pflu,admin,0.515256058548574,0.013411990407226336,500000,0.060000000000000005,0.5,0.3,1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,pflu,admin,0.5178539345259303,0.011965529162130081,500000,0.07,0.5,0.3,1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,pflu,admin,0.520787489619476,0.010841703235224829,500000,0.08,0.5,0.3,1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,pflu,admin,0.5235362369009385,0.010994977627154338,500000,0.09,0.5,0.3,1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,pflu,admin,0.526546032954117,0.0095101234605765,500000,0.1,0.5,0.3,1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,pflu,admin,0.5286650178418129,0.010169244974315674,500000,0.11,0.5,0.3,1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,pflu,admin,0.5327806564077955,0.00934571814748859,500000,0.12000000000000001,0.5,0.3,1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,pflu,admin,0.5347506895091892,0.00871010294720458,500000,0.13,0.5,0.3,1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,pflu,admin,0.5379873337531365,0.008300103542901234,500000,0.14,0.5,0.3,1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,pflu,admin,0.5402668849183676,0.008276781984336668,500000,0.15,0.5,0.3,1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,ve,admin,0.13708174911129734,0.008675038051021733,500000,0.3,0.1,0.3,1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,ve,admin,0.26315579149205576,0.008017552594440853,500000,0.3,0.2,0.3,1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,ve,admin,0.38014438039430715,0.007443543717534068,500000,0.3,0.30000000000000004,0.3,1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,ve,admin,0.48770264298007165,0.006040720174375201,500000,0.3,0.4,0.3,1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,pnonflu,admin,0.5885122177441913,0.004994958137482483,500000,0.3,0.5,0.1,1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,pnonflu,admin,0.5880432518701748,0.005153241016505602,500000,0.3,0.5,0.12000000000000001,1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,pnonflu,admin,0.5881724093488586,0.005614289817940865,500000,0.3,0.5,0.14,1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,pnonflu,admin,0.5883641175915745,0.0051791193050654905,500000,0.3,0.5,0.16,1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,pnonflu,admin,0.5879810229997156,0.005464495282738763,500000,0.3,0.5,0.18,1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,pnonflu,admin,0.5881143196599898,0.00514838620321336,500000,0.3,0.5,0.2,1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,pnonflu,admin,0.5884800999677531,0.005303929583624031,500000,0.3,0.5,0.22,1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,pnonflu,admin,0.5885815913997899,0.0052277504297172294,500000,0.3,0.5,0.24000000000000002,1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,pnonflu,admin,0.5882073052975376,0.005291952224651212,500000,0.3,0.5,0.26,1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,pnonflu,admin,0.5884622950210173,0.005219649378140326,500000,0.3,0.5,0.28,1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,sympt,admin,0.5883561752156949,0.0050780970716443555,500000,0.3,0.5,0.3,0.1,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,sympt,admin,0.587891426835586,0.005250602707353752,500000,0.3,0.5,0.3,0.2,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,sympt,admin,0.5881242685948411,0.005377634547790776,500000,0.3,0.5,0.3,0.30000000000000004,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,sympt,admin,0.588373896559986,0.0054374125884680095,500000,0.3,0.5,0.3,0.4,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,sympt,admin,0.587932647607549,0.005337590483367855,500000,0.3,0.5,0.3,0.5,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,sympt,admin,0.5878208725951436,0.005463670490413036,500000,0.3,0.5,0.3,0.6,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,sympt,admin,0.5884242524001368,0.005188502293461504,500000,0.3,0.5,0.3,0.7000000000000001,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,sympt,admin,0.5884048943617161,0.005072397623331565,500000,0.3,0.5,0.3,0.8,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,sympt,admin,0.5883220108716132,0.005207634607457128,500000,0.3,0.5,0.3,0.9,1,1,1,1,1,1,1,1,0.1,500000
special_lpv,clin,admin,0.587891426835586,0.005250602707353752,500000,0.3,0.5,0.3,1,0.1,1,1,1,1,1,1,1,0.1,500000
special_lpv,clin,admin,0.5881242685948411,0.005377634547790776,500000,0.3,0.5,0.3,1,0.2,1,1,1,1,1,1,1,0.1,500000
special_lpv,clin,admin,0.588373896559986,0.0054374125884680095,500000,0.3,0.5,0.3,1,0.30000000000000004,1,1,1,1,1,1,1,0.1,500000
special_lpv,clin,admin,0.587932647607549,0.005337590483367855,500000,0.3,0.5,0.3,1,0.4,1,1,1,1,1,1,1,0.1,500000
special_lpv,clin,admin,0.5878208725951436,0.005463670490413036,500000,0.3,0.5,0.3,1,0.5,1,1,1,1,1,1,1,0.1,500000
special_lpv,clin,admin,0.5884242524001368,0.005188502293461504,500000,0.3,0.5,0.3,1,0.6,1,1,1,1,1,1,1,0.1,500000
special_lpv,clin,admin,0.5884048943617161,0.005072397623331565,500000,0.3,0.5,0.3,1,0.7000000000000001,1,1,1,1,1,1,1,0.1,500000
special_lpv,clin,admin,0.5883220108716132,0.005207634607457128,500000,0.3,0.5,0.3,1,0.8,1,1,1,1,1,1,1,0.1,500000
special_lpv,clin,admin,0.5881070232058123,0.005392659355336588,500000,0.3,0.5,0.3,1,0.9,1,1,1,1,1,1,1,0.1,500000
special_lpv,test_clin,admin,0.6288495497893479,0.014631244127129782,236752.18,0.3,0.5,0.3,1,1,0.1,1,1,1,1,1,1,0.1,500000
special_lpv,test_clin,admin,0.6228962870280484,0.01031938130966901,266022.5,0.3,0.5,0.3,1,1,0.2,1,1,1,1,1,1,0.1,500000
special_lpv,test_clin,admin,0.6165484599286781,0.008299670765200991,295231.616,0.3,0.5,0.3,1,1,0.30000000000000004,1,1,1,1,1,1,0.1,500000
special_lpv,test_clin,admin,0.6118738785646642,0.007202028504210216,324501.176,0.3,0.5,0.3,1,1,0.4,1,1,1,1,1,1,0.1,500000
special_lpv,test_clin,admin,0.6076073251082816,0.00693045590733581,353738.682,0.3,0.5,0.3,1,1,0.5,1,1,1,1,1,1,0.1,500000
special_lpv,test_clin,admin,0.6023818752787838,0.006631201205031188,383000.194,0.3,0.5,0.3,1,1,0.6,1,1,1,1,1,1,0.1,500000
special_lpv,test_clin,admin,0.5987041004646233,0.00610439355087431,412248.222,0.3,0.5,0.3,1,1,0.7000000000000001,1,1,1,1,1,1,0.1,500000
special_lpv,test_clin,admin,0.594828780289108,0.005805617279260474,441499.858,0.3,0.5,0.3,1,1,0.8,1,1,1,1,1,1,0.1,500000
special_lpv,test_clin,admin,0.5914451831813394,0.005459254587740511,470758.234,0.3,0.5,0.3,1,1,0.9,1,1,1,1,1,1,0.1,500000
special_lpv,test_nonclin,admin,0.5000899642650238,0.006944930869954434,292512.942,0.3,0.5,0.3,1,1,1,0,1,1,1,1,1,0.1,500000
special_lpv,test_nonclin,admin,0.5112094479911803,0.006858269911995223,302871.234,0.3,0.5,0.3,1,1,1,0.05,1,1,1,1,1,0.1,500000
special_lpv,test_nonclin,admin,0.5212692855040613,0.006868209146325924,313249.302,0.3,0.5,0.3,1,1,1,0.1,1,1,1,1,1,0.1,500000
special_lpv,test_nonclin,admin,0.5298349773509625,0.006780106495893442,323631.066,0.3,0.5,0.3,1,1,1,0.15000000000000002,1,1,1,1,1,0.1,500000
special_lpv,test_nonclin,admin,0.5366007430244784,0.006702077915080619,334003.894,0.3,0.5,0.3,1,1,1,0.2,1,1,1,1,1,0.1,500000
special_lpv,test_nonclin,admin,0.543263253644273,0.006092514504570047,344385.552,0.3,0.5,0.3,1,1,1,0.25,1,1,1,1,1,0.1,500000
special_lpv,test_nonclin,admin,0.5484240549669007,0.006342279302957614,354745.238,0.3,0.5,0.3,1,1,1,0.3,1,1,1,1,1,0.1,500000
special_lpv,sens_vac,admin,0.5851158170541804,0.005481446750993686,500000,0.3,0.5,0.3,1,1,1,1,0.9,1,1,1,1,0.1,500000
special_lpv,sens_vac,admin,0.5853546199396602,0.005427414978985196,500000,0.3,0.5,0.3,1,1,1,1,0.91,1,1,1,1,0.1,500000
special_lpv,sens_vac,admin,0.5863684604549896,0.005682273153252139,500000,0.3,0.5,0.3,1,1,1,1,0.92,1,1,1,1,0.1,500000
special_lpv,sens_vac,admin,0.5855801240506252,0.005697688039004562,500000,0.3,0.5,0.3,1,1,1,1,0.93,1,1,1,1,0.1,500000
special_lpv,sens_vac,admin,0.5861190932373171,0.005627911539744775,500000,0.3,0.5,0.3,1,1,1,1,0.9400000000000001,1,1,1,1,0.1,500000
special_lpv,sens_vac,admin,0.58659012402091,0.005401783535372122,500000,0.3,0.5,0.3,1,1,1,1,0.9500000000000001,1,1,1,1,0.1,500000
special_lpv,sens_vac,admin,0.5869799151448464,0.00535508255367441,500000,0.3,0.5,0.3,1,1,1,1,0.96,1,1,1,1,0.1,500000
special_lpv,sens_vac,admin,0.5873799526338803,0.005255013498557513,500000,0.3,0.5,0.3,1,1,1,1,0.97,1,1,1,1,0.1,500000
special_lpv,sens_vac,admin,0.5875050271546378,0.005237745764184073,500000,0.3,0.5,0.3,1,1,1,1,0.98,1,1,1,1,0.1,500000
special_lpv,sens_vac,admin,0.5878930644573122,0.0053737985067897715,500000,0.3,0.5,0.3,1,1,1,1,0.99,1,1,1,1,0.1,500000
special_lpv,spec_vac,admin,0.12502651013532573,0.005354993114487238,500000,0.3,0.5,0.3,1,1,1,1,1,0.5,1,1,1,0.1,500000
special_lpv,spec_vac,admin,0.13562316019397688,0.00553646869530371,500000,0.3,0.5,0.3,1,1,1,1,1,0.55,1,1,1,0.1,500000
special_lpv,spec_vac,admin,0.14815609638967964,0.005237473257526209,500000,0.3,0.5,0.3,1,1,1,1,1,0.6,1,1,1,0.1,500000
special_lpv,spec_vac,admin,0.16366622315338125,0.005460643736758871,500000,0.3,0.5,0.3,1,1,1,1,1,0.65,1,1,1,0.1,500000
special_lpv,spec_vac,admin,0.1825654632722504,0.005409322651810611,500000,0.3,0.5,0.3,1,1,1,1,1,0.7,1,1,1,0.1,500000
special_lpv,spec_vac,admin,0.20621493191080165,0.005179009183911563,500000,0.3,0.5,0.3,1,1,1,1,1,0.75,1,1,1,0.1,500000
special_lpv,spec_vac,admin,0.23696356225805204,0.005432742292338783,500000,0.3,0.5,0.3,1,1,1,1,1,0.8,1,1,1,0.1,500000
special_lpv,spec_vac,admin,0.27826502866838265,0.005395594016035708,500000,0.3,0.5,0.3,1,1,1,1,1,0.8500000000000001,1,1,1,0.1,500000
special_lpv,spec_vac,admin,0.33784110873712797,0.005530977696581508,500000,0.3,0.5,0.3,1,1,1,1,1,0.9,1,1,1,0.1,500000
special_lpv,spec_vac,admin,0.42926076299206783,0.005854872775109084,500000,0.3,0.5,0.3,1,1,1,1,1,0.95,1,1,1,0.1,500000
special_lpv,sens_flu,admin,0.5404997459298273,0.00779352296947539,500000,0.3,0.5,0.3,1,1,1,1,1,1,0.5,1,1,0.1,500000
special_lpv,sens_flu,admin,0.5450259389595411,0.007236334749462338,500000,0.3,0.5,0.3,1,1,1,1,1,1,0.55,1,1,0.1,500000
special_lpv,sens_flu,admin,0.5484739212363035,0.007489053714130787,500000,0.3,0.5,0.3,1,1,1,1,1,1,0.6,1,1,0.1,500000
special_lpv,sens_flu,admin,0.553915316986532,0.00674496657783212,500000,0.3,0.5,0.3,1,1,1,1,1,1,0.65,1,1,0.1,500000
special_lpv,sens_flu,admin,0.5586262211475388,0.006561097371097583,500000,0.3,0.5,0.3,1,1,1,1,1,1,0.7,1,1,0.1,500000
special_lpv,sens_flu,admin,0.5627801726915012,0.006229466248394052,500000,0.3,0.5,0.3,1,1,1,1,1,1,0.75,1,1,0.1,500000
special_lpv,sens_flu,admin,0.5682895975888425,0.006171436715411812,500000,0.3,0.5,0.3,1,1,1,1,1,1,0.8,1,1,0.1,500000
special_lpv,sens_flu,admin,0.5732612138192349,0.006215097627003187,500000,0.3,0.5,0.3,1,1,1,1,1,1,0.8500000000000001,1,1,0.1,500000
special_lpv,sens_flu,admin,0.577873719963843,0.0059544759716264675,500000,0.3,0.5,0.3,1,1,1,1,1,1,0.9,1,1,0.1,500000
special_lpv,sens_flu,admin,0.583571455902735,0.005660260380230405,500000,0.3,0.5,0.3,1,1,1,1,1,1,0.95,1,1,0.1,500000
special_lpv,spec_flu,admin,0.4770810245417372,0.005432690202341148,500000,0.3,0.5,0.3,1,1,1,1,1,1,1,0.9,1,0.1,500000
special_lpv,spec_flu,admin,0.4860715027265316,0.005620818466451736,500000,0.3,0.5,0.3,1,1,1,1,1,1,1,0.91,1,0.1,500000
